date,death,state,is_predict
23/6/2020,864,AL,Historical
24/6/2020,891,AL,Historical
25/6/2020,896,AL,Historical
26/6/2020,907,AL,Historical
27/6/2020,919,AL,Historical
28/6/2020,919,AL,Historical
29/6/2020,929,AL,Historical
30/6/2020,950,AL,Historical
1/7/2020,972,AL,Historical
2/7/2020,985,AL,Historical
3/7/2020,1006,AL,Historical
4/7/2020,1007,AL,Historical
5/7/2020,1007,AL,Historical
6/7/2020,1007,AL,Historical
7/7/2020,1033,AL,Historical
8/7/2020,1058,AL,Historical
9/7/2020,1068,AL,Historical
10/7/2020,1104,AL,Historical
11/7/2020,1114,AL,Historical
12/7/2020,1121,AL,Historical
13/7/2020,1124,AL,Historical
14/7/2020,1164,AL,Historical
15/7/2020,1211,AL,Historical
16/7/2020,1230,AL,Historical
17/7/2020,1265,AL,Historical
18/7/2020,1286,AL,Historical
19/7/2020,1287,AL,Historical
20/7/2020,1291,AL,Historical
21/7/2020,1303,AL,Historical
22/7/2020,1364,AL,Historical
23/7/2020,1397,AL,Historical
24/7/2020,1438,AL,Historical
25/7/2020,1456,AL,Historical
26/7/2020,1473,AL,Historical
27/7/2020,1491,AL,Historical
28/7/2020,1491,AL,Historical
29/7/2020,1538,AL,Historical
30/7/2020,1565,AL,Historical
31/7/2020,1580,AL,Historical
1/8/2020,1603,AL,Historical
2/8/2020,1627,AL,Historical
3/8/2020,1633,AL,Historical
4/8/2020,1666,AL,Historical
5/8/2020,1695,AL,Historical
6/8/2020,1714,AL,Historical
7/8/2020,1735,AL,Historical
8/8/2020,1735,AL,Historical
9/8/2020,1768,AL,Historical
10/8/2020,1797,AL,Historical
11/8/2020,1847,AL,Historical
12/8/2020,1882,AL,Historical
13/8/2020,1890,AL,Historical
14/8/2020,1893,AL,Historical
15/8/2020,1896,AL,Historical
16/8/2020,1898,AL,Historical
17/8/2020,1925,AL,Historical
18/8/2020,1936,AL,Historical
19/8/2020,1944,AL,Historical
20/8/2020,1974,AL,Historical
21/8/2020,1990,AL,Historical
22/8/2020,2011,AL,Historical
23/8/2020,2013,AL,Historical
24/8/2020,2024,AL,Historical
25/8/2020,2037,AL,Historical
26/8/2020,2045,AL,Historical
27/8/2020,2076,AL,Historical
28/8/2020,2107,AL,Historical
29/8/2020,2152,AL,Historical
30/8/2020,2162,AL,Historical
31/8/2020,2182,AL,Historical
1/9/2020,2200,AL,Historical
2/9/2020,2217,AL,Historical
3/9/2020,2233,AL,Historical
4/9/2020,2266,AL,Historical
5/9/2020,2275,AL,Historical
6/9/2020,2276,AL,Historical
7/9/2020,2276,AL,Historical
8/9/2020,2277,AL,Historical
9/9/2020,2285,AL,Historical
10/9/2020,2301,AL,Historical
11/9/2020,2333,AL,Historical
12/9/2020,2350,AL,Historical
13/9/2020,2351,AL,Historical
14/9/2020,2355,AL,Historical
15/9/2020,2387,AL,Historical
16/9/2020,2392,AL,Historical
17/9/2020,2401,AL,Historical
18/9/2020,2428,AL,Historical
19/9/2020,2437,AL,Historical
20/9/2020,2437,AL,Historical
21/9/2020,2439,AL,Historical
22/9/2020,2457,AL,Historical
23/9/2020,2488,AL,Historical
24/9/2020,2506,AL,Historical
25/9/2020,2491,AL,Historical
26/9/2020,2501,AL,Historical
27/9/2020,2501,AL,Historical
28/9/2020,2501,AL,Historical
29/9/2020,2517,AL,Historical
30/9/2020,2540,AL,Historical
1/10/2020,2548,AL,Historical
2/10/2020,2550,AL,Historical
3/10/2020,2558,AL,Historical
4/10/2020,2558,AL,Historical
5/10/2020,2559,AL,Historical
6/10/2020,2580,AL,Historical
7/10/2020,2601,AL,Historical
8/10/2020,2637,AL,Historical
9/10/2020,2653,AL,Historical
10/10/2020,2664,AL,Historical
11/10/2020,2664,AL,Historical
12/10/2020,2665,AL,Historical
13/10/2020,2665,AL,Historical
14/10/2020,2706,AL,Historical
15/10/2020,2756,AL,Historical
16/10/2020,2786,AL,Historical
17/10/2020,2788,AL,Historical
18/10/2020,2788,AL,Historical
19/10/2020,2789,AL,Historical
20/10/2020,2805,AL,Historical
21/10/2020,2805,AL,Historical
22/10/2020,2843,AL,Historical
23/10/2020,2859,AL,Historical
24/10/2020,2866,AL,Historical
25/10/2020,2866,AL,Historical
26/10/2020,2866,AL,Historical
27/10/2020,2892,AL,Historical
28/10/2020,2911,AL,Historical
29/10/2020,2914,AL,Historical
30/10/2020,2932,AL,Historical
31/10/2020,2967,AL,Historical
1/11/2020,2973,AL,Historical
2/11/2020,2973,AL,Historical
3/11/2020,2987,AL,Historical
4/11/2020,3006,AL,Historical
5/11/2020,3026,AL,Historical
6/11/2020,3049,AL,Historical
7/11/2020,3082,AL,Historical
8/11/2020,3084,AL,Historical
9/11/2020,3084,AL,Historical
10/11/2020,3120,AL,Historical
11/11/2020,3201,AL,Historical
12/11/2020,3213,AL,Historical
13/11/2020,3231,AL,Historical
14/11/2020,3246,AL,Historical
15/11/2020,3248,AL,Historical
16/11/2020,3249,AL,Historical
17/11/2020,3301,AL,Historical
18/11/2020,3347,AL,Historical
19/11/2020,3419,AL,Historical
20/11/2020,3451,AL,Historical
21/11/2020,3457,AL,Historical
22/11/2020,3457,AL,Historical
23/11/2020,3459,AL,Historical
24/11/2020,3472,AL,Historical
25/11/2020,3532,AL,Historical
26/11/2020,3572,AL,Historical
27/11/2020,3572,AL,Historical
28/11/2020,3572,AL,Historical
29/11/2020,3577,AL,Historical
30/11/2020,3578,AL,Historical
1/12/2020,3638,AL,Historical
2/12/2020,3711,AL,Historical
3/12/2020,3776,AL,Historical
4/12/2020,3831,AL,Historical
5/12/2020,3877,AL,Historical
6/12/2020,3889,AL,Historical
7/12/2020,3892,AL,Historical
8/12/2020,3942,AL,Historical
9/12/2020,3985,AL,Historical
10/12/2020,4034,AL,Historical
11/12/2020,4086,AL,Historical
12/12/2020,4102,AL,Historical
13/12/2020,4102,AL,Historical
14/12/2020,4102,AL,Historical
15/12/2020,4124,AL,Historical
16/12/2020,4198,AL,Historical
17/12/2020,4254,AL,Historical
18/12/2020,4296,AL,Historical
19/12/2020,4389,AL,Historical
20/12/2020,4389,AL,Historical
21/12/2020,4389,AL,Historical
22/12/2020,4452,AL,Historical
23/12/2020,4587,AL,Historical
24/12/2020,4676,AL,Historical
25/12/2020,4680,AL,Historical
26/12/2020,4685,AL,Historical
27/12/2020,4691,AL,Historical
28/12/2020,4712,AL,Historical
29/12/2020,4737,AL,Historical
30/12/2020,4774,AL,Historical
31/12/2020,4827,AL,Historical
1/1/2021,4872,AL,Historical
2/1/2021,4872,AL,Historical
3/1/2021,4873,AL,Historical
4/1/2021,4878,AL,Historical
5/1/2021,4886,AL,Historical
6/1/2021,4994,AL,Historical
7/1/2021,5080,AL,Historical
8/1/2021,5191,AL,Historical
9/1/2021,5299,AL,Historical
10/1/2021,5334,AL,Historical
11/1/2021,5347,AL,Historical
12/1/2021,5573,AL,Historical
13/1/2021,5760,AL,Historical
14/1/2021,5945,AL,Historical
15/1/2021,6030,AL,Historical
16/1/2021,6119,AL,Historical
17/1/2021,6120,AL,Historical
18/1/2021,6121,AL,Historical
19/1/2021,6126,AL,Historical
20/1/2021,6283,AL,Historical
21/1/2021,6379,AL,Historical
22/1/2021,6486,AL,Historical
23/1/2021,6657,AL,Historical
24/1/2021,6660,AL,Historical
25/1/2021,6662,AL,Historical
26/1/2021,6896,AL,Historical
27/1/2021,7172,AL,Historical
28/1/2021,7340,AL,Historical
29/1/2021,7566,AL,Historical
30/1/2021,7566,AL,Historical
31/1/2021,7688,AL,Historical
1/2/2021,7688,AL,Historical
2/2/2021,7894,AL,Historical
3/2/2021,8203,AL,Historical
4/2/2021,8365,AL,Historical
5/2/2021,8449,AL,Historical
6/2/2021,8513,AL,Historical
7/2/2021,8515,AL,Historical
8/2/2021,8523,AL,Historical
9/2/2021,8683.369106,AL,Predicted
10/2/2021,8870.766043,AL,Predicted
11/2/2021,9027.615152,AL,Predicted
12/2/2021,9145.334653,AL,Predicted
13/2/2021,9206.445854,AL,Predicted
14/2/2021,9233.512085,AL,Predicted
15/2/2021,9306.153494,AL,Predicted
16/2/2021,9431.611664,AL,Predicted
17/2/2021,9580.982065,AL,Predicted
18/2/2021,9725.099493,AL,Predicted
19/2/2021,9835.915212,AL,Predicted
20/2/2021,9906.383665,AL,Predicted
21/2/2021,9968.891512,AL,Predicted
22/2/2021,10053.43985,AL,Predicted
23/2/2021,10167.56615,AL,Predicted
24/2/2021,10300.33393,AL,Predicted
25/2/2021,10429.15466,AL,Predicted
26/2/2021,10534.57463,AL,Predicted
27/2/2021,10618.24062,AL,Predicted
28/2/2021,10697.19447,AL,Predicted
1/3/2021,10788.36292,AL,Predicted
2/3/2021,10898.29554,AL,Predicted
3/3/2021,11019.88643,AL,Predicted
4/3/2021,11137.99274,AL,Predicted
5/3/2021,11242.14351,AL,Predicted
6/3/2021,11333.43454,AL,Predicted
7/3/2021,11421.6422,AL,Predicted
8/3/2021,11517.4095,AL,Predicted
9/3/2021,11624.82013,AL,Predicted
10/3/2021,11739.03638,AL,Predicted
11/3/2021,11851.00334,AL,Predicted
12/3/2021,11954.56154,AL,Predicted
13/3/2021,12050.28833,AL,Predicted
14/3/2021,12144.18895,AL,Predicted
15/3/2021,12242.81955,AL,Predicted
16/3/2021,12348.50687,AL,Predicted
17/3/2021,12458.24348,AL,Predicted
18/3/2021,12566.57419,AL,Predicted
19/3/2021,12669.76662,AL,Predicted
20/3/2021,12768.20685,AL,Predicted
21/3/2021,12865.60518,AL,Predicted
22/3/2021,12965.92225,AL,Predicted
23/3/2021,13070.51757,AL,Predicted
24/3/2021,13177.54198,AL,Predicted
25/3/2021,13283.67458,AL,Predicted
26/3/2021,13386.66263,AL,Predicted
27/3/2021,13486.78007,AL,Predicted
28/3/2021,13586.30035,AL,Predicted
29/3/2021,13687.61681,AL,Predicted
30/3/2021,13791.53253,AL,Predicted
31/3/2021,13896.90406,AL,Predicted
1/4/2021,14001.70771,AL,Predicted
2/4/2021,14104.59005,AL,Predicted
3/4/2021,14205.73884,AL,Predicted
4/4/2021,14306.54486,AL,Predicted
5/4/2021,14408.45695,AL,Predicted
6/4/2021,14511.94852,AL,Predicted
7/4/2021,14616.31132,AL,Predicted
8/4/2021,14720.31364,AL,Predicted
9/4/2021,14823.14262,AL,Predicted
10/4/2021,14924.92444,AL,Predicted
11/4/2021,15026.51027,AL,Predicted
12/4/2021,15128.77726,AL,Predicted
13/4/2021,15232.00372,AL,Predicted
14/4/2021,15335.75134,AL,Predicted
15/4/2021,15439.27072,AL,Predicted
16/4/2021,15542.07358,AL,Predicted
17/4/2021,15644.24397,AL,Predicted
18/4/2021,15746.30282,AL,Predicted
19/4/2021,15848.781,AL,Predicted
20/4/2021,15951.84193,AL,Predicted
21/4/2021,16055.21451,AL,Predicted
22/4/2021,16158.44283,AL,Predicted
23/4/2021,16261.23365,AL,Predicted
24/4/2021,16363.64254,AL,Predicted
25/4/2021,16465.98825,AL,Predicted
26/4/2021,16568.59203,AL,Predicted
27/4/2021,16671.5497,AL,Predicted
28/4/2021,16774.69367,AL,Predicted
29/4/2021,16877.74661,AL,Predicted
30/4/2021,16980.53244,AL,Predicted
1/5/2021,17083.08768,AL,Predicted
2/5/2021,17185.60734,AL,Predicted
3/5/2021,17288.28577,AL,Predicted
4/5/2021,17391.17908,AL,Predicted
5/5/2021,17494.18372,AL,Predicted
6/5/2021,17597.13099,AL,Predicted
7/5/2021,17699.91522,AL,Predicted
8/5/2021,17802.56025,AL,Predicted
9/5/2021,17905.18536,AL,Predicted
10/5/2021,18007.90813,AL,Predicted
11/5/2021,18110.76136,AL,Predicted
12/5/2021,18213.68108,AL,Predicted
13/5/2021,18316.56471,AL,Predicted
14/5/2021,18419.34882,AL,Predicted
15/5/2021,18522.04893,AL,Predicted
16/5/2021,18624.73797,AL,Predicted
17/5/2021,18727.48706,AL,Predicted
18/5/2021,18830.31534,AL,Predicted
19/5/2021,18933.18332,AL,Predicted
20/5/2021,19036.02862,AL,Predicted
21/5/2021,19138.8132,AL,Predicted
22/5/2021,19241.54707,AL,Predicted
23/5/2021,19344.27486,AL,Predicted
24/5/2021,19447.03956,AL,Predicted
25/5/2021,19549.85233,AL,Predicted
26/5/2021,19652.68879,AL,Predicted
27/5/2021,19755.51101,AL,Predicted
28/5/2021,19858.29619,AL,Predicted
29/5/2021,19961.05077,AL,Predicted
30/5/2021,20063.80204,AL,Predicted
31/5/2021,20166.576,AL,Predicted
1/6/2021,20269.37912,AL,Predicted
2/6/2021,20372.19638,AL,Predicted
3/6/2021,20475.00471,AL,Predicted
4/6/2021,20577.79044,AL,Predicted
5/6/2021,20680.55772,AL,Predicted
6/6/2021,20783.32321,AL,Predicted
7/6/2021,20886.10265,AL,Predicted
8/6/2021,20988.89979,AL,Predicted
9/6/2021,21091.70535,AL,Predicted
10/6/2021,21194.50532,AL,Predicted
11/6/2021,21297.29151,AL,Predicted
12/6/2021,21400.06656,AL,Predicted
13/6/2021,21502.84068,AL,Predicted
14/6/2021,21605.62336,AL,Predicted
15/6/2021,21708.41678,AL,Predicted
16/6/2021,21811.21522,AL,Predicted
17/6/2021,21914.01016,AL,Predicted
18/6/2021,22016.79669,AL,Predicted
19/6/2021,22119.57652,AL,Predicted
20/6/2021,22222.35586,AL,Predicted
21/6/2021,22325.14045,AL,Predicted
22/6/2021,22427.93157,AL,Predicted
23/6/2021,22530.72567,AL,Predicted
24/6/2021,22633.51758,AL,Predicted
25/6/2021,22736.30437,AL,Predicted
26/6/2021,22839.08712,AL,Predicted
27/6/2021,22941.86962,AL,Predicted
28/6/2021,23044.65535,AL,Predicted
29/6/2021,23147.44503,AL,Predicted
30/6/2021,23250.23649,AL,Predicted
1/7/2021,23353.02659,AL,Predicted
2/7/2021,23455.81356,AL,Predicted
3/7/2021,23558.59809,AL,Predicted
4/7/2021,23661.38251,AL,Predicted
5/7/2021,23764.16891,AL,Predicted
6/7/2021,23866.9577,AL,Predicted
7/7/2021,23969.74756,AL,Predicted
8/7/2021,24072.53656,AL,Predicted
9/7/2021,24175.32366,AL,Predicted
10/7/2021,24278.10929,AL,Predicted
11/7/2021,24380.89486,AL,Predicted
12/7/2021,24483.68166,AL,Predicted
13/7/2021,24586.4699,AL,Predicted
14/7/2021,24689.25878,AL,Predicted
15/7/2021,24792.04712,AL,Predicted
16/7/2021,24894.83431,AL,Predicted
17/7/2021,24997.6206,AL,Predicted
18/7/2021,25100.40688,AL,Predicted
19/7/2021,25203.19391,AL,Predicted
20/7/2021,25305.98182,AL,Predicted
21/7/2021,25408.7701,AL,Predicted
22/7/2021,25511.55805,AL,Predicted
23/7/2021,25614.34529,AL,Predicted
24/7/2021,25717.132,AL,Predicted
25/7/2021,25819.9187,AL,Predicted
26/7/2021,25922.70586,AL,Predicted
27/7/2021,26025.49356,AL,Predicted
28/7/2021,26128.28148,AL,Predicted
29/7/2021,26231.06919,AL,Predicted
30/7/2021,26333.85647,AL,Predicted
31/7/2021,26436.64343,AL,Predicted
1/8/2021,26539.43039,AL,Predicted
2/8/2021,26642.21763,AL,Predicted
3/8/2021,26745.0052,AL,Predicted
4/8/2021,26847.7929,AL,Predicted
5/8/2021,26950.58047,AL,Predicted
6/8/2021,27053.36777,AL,Predicted
7/8/2021,27156.15489,AL,Predicted
8/8/2021,27258.94201,AL,Predicted
9/8/2021,27361.72929,AL,Predicted
10/8/2021,27464.51678,AL,Predicted
11/8/2021,27567.30434,AL,Predicted
12/8/2021,27670.09183,AL,Predicted
13/8/2021,27772.87915,AL,Predicted
14/8/2021,27875.66636,AL,Predicted
15/8/2021,27978.45357,AL,Predicted
16/8/2021,28081.24089,AL,Predicted
17/8/2021,28184.02832,AL,Predicted
18/8/2021,28286.81581,AL,Predicted
19/8/2021,28389.60324,AL,Predicted
20/8/2021,28492.39057,AL,Predicted
21/8/2021,28595.17784,AL,Predicted
22/8/2021,28697.96511,AL,Predicted
23/8/2021,28800.75244,AL,Predicted
24/8/2021,28903.53985,AL,Predicted
25/8/2021,29006.32728,AL,Predicted
26/8/2021,29109.11468,AL,Predicted
27/8/2021,29211.90202,AL,Predicted
28/8/2021,29314.68932,AL,Predicted
29/8/2021,29417.47663,AL,Predicted
30/8/2021,29520.26397,AL,Predicted
31/8/2021,29623.05135,AL,Predicted
1/9/2021,29725.83876,AL,Predicted
2/9/2021,29828.62614,AL,Predicted
3/9/2021,29931.41349,AL,Predicted
4/9/2021,30034.20081,AL,Predicted
5/9/2021,30136.98813,AL,Predicted
6/9/2021,30239.77548,AL,Predicted
7/9/2021,30342.56286,AL,Predicted
8/9/2021,30445.35024,AL,Predicted
9/9/2021,30548.13761,AL,Predicted
10/9/2021,30650.92496,AL,Predicted
11/9/2021,30753.7123,AL,Predicted
12/9/2021,30856.49963,AL,Predicted
13/9/2021,30959.28698,AL,Predicted
14/9/2021,31062.07435,AL,Predicted
15/9/2021,31164.86172,AL,Predicted
16/9/2021,31267.64909,AL,Predicted
17/9/2021,31370.43644,AL,Predicted
18/9/2021,31473.22379,AL,Predicted
19/9/2021,31576.01113,AL,Predicted
20/9/2021,31678.79848,AL,Predicted
21/9/2021,31781.58585,AL,Predicted
22/9/2021,31884.37321,AL,Predicted
23/9/2021,31987.16057,AL,Predicted
24/9/2021,32089.94793,AL,Predicted
25/9/2021,32192.73527,AL,Predicted
26/9/2021,32295.52262,AL,Predicted
27/9/2021,32398.30998,AL,Predicted
28/9/2021,32501.09734,AL,Predicted
29/9/2021,32603.8847,AL,Predicted
30/9/2021,32706.67206,AL,Predicted
1/10/2021,32809.45941,AL,Predicted
2/10/2021,32912.24676,AL,Predicted
3/10/2021,33015.03411,AL,Predicted
4/10/2021,33117.82147,AL,Predicted
5/10/2021,33220.60883,AL,Predicted
6/10/2021,33323.39619,AL,Predicted
7/10/2021,33426.18354,AL,Predicted
8/10/2021,33528.9709,AL,Predicted
9/10/2021,33631.75825,AL,Predicted
10/10/2021,33734.54561,AL,Predicted
11/10/2021,33837.33296,AL,Predicted
12/10/2021,33940.12032,AL,Predicted
13/10/2021,34042.90768,AL,Predicted
14/10/2021,34145.69503,AL,Predicted
15/10/2021,34248.48239,AL,Predicted
16/10/2021,34351.26974,AL,Predicted
17/10/2021,34454.0571,AL,Predicted
18/10/2021,34556.84445,AL,Predicted
19/10/2021,34659.63181,AL,Predicted
20/10/2021,34762.41916,AL,Predicted
21/10/2021,34865.20652,AL,Predicted
22/10/2021,34967.99388,AL,Predicted
23/10/2021,35070.78123,AL,Predicted
24/10/2021,35173.56859,AL,Predicted
25/10/2021,35276.35594,AL,Predicted
26/10/2021,35379.1433,AL,Predicted
27/10/2021,35481.93065,AL,Predicted
28/10/2021,35584.71801,AL,Predicted
29/10/2021,35687.50537,AL,Predicted
30/10/2021,35790.29272,AL,Predicted
31/10/2021,35893.08008,AL,Predicted
1/11/2021,35995.86743,AL,Predicted
2/11/2021,36098.65479,AL,Predicted
3/11/2021,36201.44214,AL,Predicted
4/11/2021,36304.2295,AL,Predicted
5/11/2021,36407.01685,AL,Predicted
6/11/2021,36509.80421,AL,Predicted
7/11/2021,36612.59157,AL,Predicted
8/11/2021,36715.37892,AL,Predicted
9/11/2021,36818.16628,AL,Predicted
10/11/2021,36920.95363,AL,Predicted
11/11/2021,37023.74099,AL,Predicted
12/11/2021,37126.52834,AL,Predicted
13/11/2021,37229.3157,AL,Predicted
14/11/2021,37332.10305,AL,Predicted
15/11/2021,37434.89041,AL,Predicted
16/11/2021,37537.67777,AL,Predicted
17/11/2021,37640.46512,AL,Predicted
18/11/2021,37743.25248,AL,Predicted
19/11/2021,37846.03983,AL,Predicted
20/11/2021,37948.82719,AL,Predicted
21/11/2021,38051.61454,AL,Predicted
22/11/2021,38154.4019,AL,Predicted
23/11/2021,38257.18926,AL,Predicted
24/11/2021,38359.97661,AL,Predicted
25/11/2021,38462.76397,AL,Predicted
26/11/2021,38565.55132,AL,Predicted
27/11/2021,38668.33868,AL,Predicted
28/11/2021,38771.12603,AL,Predicted
29/11/2021,38873.91339,AL,Predicted
30/11/2021,38976.70074,AL,Predicted
1/12/2021,39079.4881,AL,Predicted
2/12/2021,39182.27546,AL,Predicted
3/12/2021,39285.06281,AL,Predicted
4/12/2021,39387.85017,AL,Predicted
5/12/2021,39490.63752,AL,Predicted
6/12/2021,39593.42488,AL,Predicted
7/12/2021,39696.21223,AL,Predicted
8/12/2021,39798.99959,AL,Predicted
9/12/2021,39901.78695,AL,Predicted
10/12/2021,40004.5743,AL,Predicted
11/12/2021,40107.36166,AL,Predicted
12/12/2021,40210.14901,AL,Predicted
13/12/2021,40312.93637,AL,Predicted
14/12/2021,40415.72372,AL,Predicted
15/12/2021,40518.51108,AL,Predicted
16/12/2021,40621.29843,AL,Predicted
17/12/2021,40724.08579,AL,Predicted
18/12/2021,40826.87315,AL,Predicted
19/12/2021,40929.6605,AL,Predicted
20/12/2021,41032.44786,AL,Predicted
21/12/2021,41135.23521,AL,Predicted
22/12/2021,41238.02257,AL,Predicted
23/12/2021,41340.80992,AL,Predicted
24/12/2021,41443.59728,AL,Predicted
25/12/2021,41546.38464,AL,Predicted
26/12/2021,41649.17199,AL,Predicted
27/12/2021,41751.95935,AL,Predicted
28/12/2021,41854.7467,AL,Predicted
29/12/2021,41957.53406,AL,Predicted
30/12/2021,42060.32141,AL,Predicted
31/12/2021,42163.10877,AL,Predicted
6/3/2020,0,AR,Historical
7/3/2020,0,AR,Historical
8/3/2020,0,AR,Historical
9/3/2020,0,AR,Historical
10/3/2020,0,AR,Historical
11/3/2020,0,AR,Historical
12/3/2020,0,AR,Historical
13/3/2020,0,AR,Historical
14/3/2020,0,AR,Historical
15/3/2020,0,AR,Historical
16/3/2020,0,AR,Historical
17/3/2020,0,AR,Historical
18/3/2020,0,AR,Historical
19/3/2020,0,AR,Historical
20/3/2020,0,AR,Historical
21/3/2020,0,AR,Historical
22/3/2020,0,AR,Historical
23/3/2020,0,AR,Historical
24/3/2020,0,AR,Historical
25/3/2020,2,AR,Historical
26/3/2020,3,AR,Historical
27/3/2020,3,AR,Historical
28/3/2020,5,AR,Historical
29/3/2020,6,AR,Historical
30/3/2020,7,AR,Historical
31/3/2020,8,AR,Historical
1/4/2020,10,AR,Historical
2/4/2020,12,AR,Historical
3/4/2020,12,AR,Historical
4/4/2020,14,AR,Historical
5/4/2020,16,AR,Historical
6/4/2020,16,AR,Historical
7/4/2020,16,AR,Historical
8/4/2020,18,AR,Historical
9/4/2020,21,AR,Historical
10/4/2020,23,AR,Historical
11/4/2020,24,AR,Historical
12/4/2020,27,AR,Historical
13/4/2020,30,AR,Historical
14/4/2020,30,AR,Historical
15/4/2020,33,AR,Historical
16/4/2020,37,AR,Historical
17/4/2020,37,AR,Historical
18/4/2020,38,AR,Historical
19/4/2020,40,AR,Historical
20/4/2020,42,AR,Historical
21/4/2020,43,AR,Historical
22/4/2020,42,AR,Historical
23/4/2020,45,AR,Historical
24/4/2020,45,AR,Historical
25/4/2020,47,AR,Historical
26/4/2020,49,AR,Historical
27/4/2020,50,AR,Historical
28/4/2020,52,AR,Historical
29/4/2020,59,AR,Historical
30/4/2020,61,AR,Historical
1/5/2020,64,AR,Historical
2/5/2020,73,AR,Historical
3/5/2020,76,AR,Historical
4/5/2020,81,AR,Historical
5/5/2020,83,AR,Historical
6/5/2020,85,AR,Historical
7/5/2020,87,AR,Historical
8/5/2020,88,AR,Historical
9/5/2020,88,AR,Historical
10/5/2020,88,AR,Historical
11/5/2020,94,AR,Historical
12/5/2020,95,AR,Historical
13/5/2020,95,AR,Historical
14/5/2020,97,AR,Historical
15/5/2020,98,AR,Historical
16/5/2020,98,AR,Historical
17/5/2020,98,AR,Historical
18/5/2020,100,AR,Historical
19/5/2020,102,AR,Historical
