"date","state","death","deathIncrease","hospitalizedIncrease","inIcuCurrently","positive","positiveIncrease","totalTestResults","totalTestResultsIncrease","totalTestsViral","totalTestsViralIncrease","recovered","State","Income per capital","Democratic advantage","POP_DENS","POP","Year","Month","Temp","Stay at Home Order","Mandatory Quarantine for Travelers","Face Covering Requirement"
2020-08-11,"AK",26,0,1,NA,3835,49,290744,10401,290744,10401,1344,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-12,"AK",27,1,5,NA,3896,61,292582,1838,292582,1838,1359,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-13,"AK",27,0,5,NA,3978,82,294053,1471,294053,1471,1360,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-14,"AK",27,0,2,NA,4078,100,295929,1876,295929,1876,1371,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-15,"AK",28,1,4,NA,4162,84,296677,748,296677,748,1384,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-16,"AK",28,0,6,NA,4263,101,301515,4838,301515,4838,1418,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-17,"AK",28,0,3,NA,4313,50,305648,4133,305648,4133,1432,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-18,"AK",29,1,2,NA,4379,66,310009,4361,310009,4361,1468,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-19,"AK",29,0,6,NA,4452,73,310849,840,310849,840,1501,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-20,"AK",29,0,4,NA,4535,83,312647,1798,312647,1798,1513,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-21,"AK",30,1,2,NA,4604,69,321535,8888,321535,8888,1601,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-22,"AK",31,1,3,NA,4692,88,326287,4752,326287,4752,1686,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-23,"AK",32,1,2,NA,4758,66,327440,1153,327440,1153,1745,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-24,"AK",32,0,3,NA,4829,71,330503,3063,330503,3063,1861,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-25,"AK",36,4,5,NA,4862,33,333831,3328,333831,3328,1967,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-26,"AK",37,1,2,NA,4914,52,334804,973,334804,973,2088,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-27,"AK",37,0,1,NA,4998,84,336220,1416,336220,1416,2109,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-28,"AK",37,0,3,NA,5114,116,339538,3318,339538,3318,2183,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-29,"AK",37,0,1,NA,5207,93,345695,6157,345695,6157,2201,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-30,"AK",37,0,1,NA,5250,43,346839,1144,346839,1144,2233,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-08-31,"AK",37,0,0,NA,5286,36,348630,1791,348630,1791,2238,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,8,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-01,"AK",39,2,5,NA,5321,35,374255,25625,374255,25625,2246,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-02,"AK",39,0,1,NA,5387,66,376884,2629,376884,2629,2281,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-03,"AK",40,1,5,NA,5475,88,377936,1052,377936,1052,2288,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-04,"AK",40,0,0,NA,5594,119,381937,4001,381937,4001,2295,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-05,"AK",42,2,4,NA,5681,87,385002,3065,385002,3065,2321,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-06,"AK",42,0,0,NA,5776,95,387057,2055,387057,2055,2323,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-07,"AK",42,0,4,NA,5810,34,388621,1564,388621,1564,2323,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-08,"AK",42,0,5,NA,5843,33,391656,3035,391656,3035,2339,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-09,"AK",42,0,3,NA,5908,65,391937,281,391937,281,2340,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-10,"AK",42,0,2,NA,6022,114,393077,1140,393077,1140,2351,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-11,"AK",43,1,0,NA,6111,89,394586,1509,394586,1509,2359,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-12,"AK",44,1,1,NA,6214,103,399629,5043,399629,5043,2377,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-13,"AK",44,0,1,NA,6275,61,401213,1584,401213,1584,2377,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-14,"AK",44,0,3,NA,6350,75,403413,2200,403413,2200,2377,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-15,"AK",44,0,3,NA,6393,43,407124,3711,407124,3711,2402,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-16,"AK",44,0,1,NA,6443,50,408564,1440,408564,1440,2407,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-17,"AK",44,0,1,NA,6551,108,415863,7299,415863,7299,2408,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-18,"AK",45,1,3,NA,6658,107,418293,2430,418293,2430,2422,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-19,"AK",45,0,0,NA,6752,94,422850,4557,422850,4557,2438,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-20,"AK",45,0,4,NA,6860,108,426925,4075,426925,4075,2438,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-21,"AK",45,0,5,NA,6930,70,428645,1720,428645,1720,2439,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-22,"AK",45,0,3,NA,6987,57,431191,2546,431191,2546,2668,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-23,"AK",45,0,1,NA,7063,76,433198,2007,433198,2007,2731,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-24,"AK",45,0,4,NA,7194,131,433198,0,433198,0,2731,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-25,"AK",51,6,2,NA,7320,126,441332,8134,441332,8134,3042,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-26,"AK",52,1,2,NA,7439,119,442869,1537,442869,1537,3267,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-27,"AK",56,4,4,NA,7549,110,442869,0,442869,0,3502,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-28,"AK",56,0,1,NA,7663,114,444791,1922,444791,1922,3771,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-29,"AK",56,0,4,NA,7785,122,451056,6265,451056,6265,4324,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-09-30,"AK",56,0,2,NA,7889,104,457207,6151,457207,6151,4555,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,9,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-01,"AK",57,1,2,NA,8026,137,462323,5116,462323,5116,4838,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-02,"AK",57,0,3,NA,8167,141,469290,6967,469290,6967,5042,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-03,"AK",58,1,2,NA,8306,139,473256,3966,473256,3966,5199,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-04,"AK",58,0,2,NA,8447,141,476818,3562,476818,3562,5281,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-05,"AK",58,0,1,NA,8643,196,479374,2556,479374,2556,5455,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-06,"AK",58,0,3,NA,8790,147,479374,0,479374,0,5455,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-07,"AK",59,1,5,NA,8911,121,490074,10700,490074,10700,5626,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-08,"AK",60,1,4,NA,9045,134,491171,1097,491171,1097,5672,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-09,"AK",60,0,2,NA,9232,187,493070,1899,493070,1899,5734,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-10,"AK",60,0,2,NA,9462,230,499253,6183,499253,6183,5761,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-11,"AK",60,0,4,NA,9712,250,502997,3744,502997,3744,5789,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-12,"AK",60,0,7,NA,9903,191,505927,2930,505927,2930,5802,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-13,"AK",60,0,3,NA,10059,156,514789,8862,514789,8862,5909,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-14,"AK",64,4,1,NA,10214,155,517177,2388,517177,2388,5950,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-15,"AK",65,1,9,NA,10380,166,519461,2284,519461,2284,6066,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-16,"AK",66,1,8,NA,10601,221,522664,3203,522664,3203,6237,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-17,"AK",67,1,4,NA,10811,210,530500,7836,530500,7836,6448,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-18,"AK",67,0,6,NA,11021,210,532711,2211,532711,2211,6488,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-19,"AK",67,0,4,NA,11225,204,536223,3512,536223,3512,6516,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-20,"AK",67,0,2,NA,11456,231,546525,10302,546525,10302,6681,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-21,"AK",68,1,6,NA,11680,224,547140,615,547140,615,6751,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-22,"AK",68,0,6,NA,11919,239,548709,1569,548709,1569,6812,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-23,"AK",68,0,14,NA,12167,248,552746,4037,552746,4037,6915,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-24,"AK",68,0,4,NA,12523,356,552746,0,552746,0,6939,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-25,"AK",68,0,2,NA,13041,518,559969,7223,559969,7223,6946,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-26,"AK",68,0,3,NA,13391,350,570844,10875,570844,10875,6948,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-27,"AK",70,2,1,NA,13779,388,577429,6585,577429,6585,7016,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-28,"AK",71,1,9,NA,14131,352,580599,3170,580599,3170,7067,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-29,"AK",77,6,8,NA,14481,350,584268,3669,584268,3669,7094,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-30,"AK",81,4,6,NA,14858,377,586323,2055,586323,2055,7096,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-10-31,"AK",82,1,7,NA,15312,454,604207,17884,604207,17884,7099,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,10,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-01,"AK",83,1,7,NA,15663,351,604207,0,604207,0,7104,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-02,"AK",84,1,8,NA,16007,344,620170,15963,620170,15963,7110,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-03,"AK",84,0,2,NA,16390,383,624755,4585,624755,4585,7113,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-04,"AK",84,0,4,NA,16798,408,627758,3003,627758,3003,7124,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-05,"AK",84,0,6,NA,17111,313,781826,154068,781826,154068,7125,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-06,"AK",84,0,9,NA,17618,507,781301,-525,781301,-525,7122,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-07,"AK",84,0,8,NA,18221,603,780694,-607,780694,-607,7157,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-08,"AK",84,0,10,NA,18732,511,780174,-520,780174,-520,7161,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-09,"AK",84,0,5,NA,19196,464,767997,-12177,767997,-12177,7161,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-10,"AK",92,8,6,NA,19734,538,828140,60143,828140,60143,7161,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-11,"AK",96,4,8,NA,20221,487,834590,6450,834590,6450,7160,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-12,"AK",96,0,9,NA,20702,481,844666,10076,844666,10076,7161,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-13,"AK",96,0,5,NA,21286,584,844666,0,844666,0,7161,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-14,"AK",98,2,1,NA,22020,734,862264,17598,862264,17598,7162,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-15,"AK",98,0,7,NA,22662,642,867382,5118,867382,5118,7164,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-16,"AK",98,0,9,NA,23240,578,872347,4965,872347,4965,7165,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-17,"AK",100,2,3,NA,23874,634,878622,6275,878622,6275,NA,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-18,"AK",100,0,22,NA,24419,545,885558,6936,885558,6936,NA,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-19,"AK",101,1,9,NA,24909,490,898799,13241,898799,13241,NA,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-20,"AK",101,0,13,NA,25369,460,904712,5913,904712,5913,NA,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-21,"AK",102,1,6,NA,26044,675,918745,14033,918745,14033,NA,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-22,"AK",103,1,0,NA,26587,543,926361,7616,926361,7616,NA,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-23,"AK",103,0,5,NA,27085,498,933016,6655,933016,6655,NA,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-24,"AK",116,13,14,NA,27669,584,943401,10385,943401,10385,NA,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-25,"AK",116,0,32,NA,28339,670,954276,10875,954276,10875,NA,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-26,"AK",119,3,25,NA,28892,553,969573,15297,969573,15297,NA,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
2020-11-27,"AK",119,0,3,NA,29554,662,990773,21200,990773,21200,NA,"Alaska",63288.6462296795,-21,1802.67194648418,468893,2020,11,NA,"No Restrictions","All Travelers","Required for Certain Employees"
