date,positive,state,is_predict
4/3/2021,1206007.543,IL,Predicted
5/3/2021,1208439.16,IL,Predicted
6/3/2021,1210870.776,IL,Predicted
7/3/2021,1213302.392,IL,Predicted
8/3/2021,1215734.008,IL,Predicted
9/3/2021,1218165.625,IL,Predicted
10/3/2021,1220597.241,IL,Predicted
11/3/2021,1223028.857,IL,Predicted
12/3/2021,1225460.473,IL,Predicted
13/3/2021,1227892.089,IL,Predicted
14/3/2021,1230323.706,IL,Predicted
15/3/2021,1232755.322,IL,Predicted
16/3/2021,1235186.938,IL,Predicted
17/3/2021,1237618.554,IL,Predicted
18/3/2021,1240050.171,IL,Predicted
19/3/2021,1242481.787,IL,Predicted
20/3/2021,1244913.403,IL,Predicted
21/3/2021,1247345.019,IL,Predicted
22/3/2021,1249776.635,IL,Predicted
23/3/2021,1252208.252,IL,Predicted
24/3/2021,1254639.868,IL,Predicted
25/3/2021,1257071.484,IL,Predicted
26/3/2021,1259503.1,IL,Predicted
27/3/2021,1261934.717,IL,Predicted
28/3/2021,1264366.333,IL,Predicted
29/3/2021,1266797.949,IL,Predicted
30/3/2021,1269229.565,IL,Predicted
31/3/2021,1271661.181,IL,Predicted
1/4/2021,1274092.798,IL,Predicted
2/4/2021,1276524.414,IL,Predicted
3/4/2021,1278956.03,IL,Predicted
4/4/2021,1281387.646,IL,Predicted
5/4/2021,1283819.262,IL,Predicted
6/4/2021,1286250.879,IL,Predicted
7/4/2021,1288682.495,IL,Predicted
8/4/2021,1291114.111,IL,Predicted
9/4/2021,1293545.727,IL,Predicted
10/4/2021,1295977.344,IL,Predicted
11/4/2021,1298408.96,IL,Predicted
12/4/2021,1300840.576,IL,Predicted
13/4/2021,1303272.192,IL,Predicted
14/4/2021,1305703.808,IL,Predicted
15/4/2021,1308135.425,IL,Predicted
16/4/2021,1310567.041,IL,Predicted
17/4/2021,1312998.657,IL,Predicted
18/4/2021,1315430.273,IL,Predicted
19/4/2021,1317861.89,IL,Predicted
20/4/2021,1320293.506,IL,Predicted
21/4/2021,1322725.122,IL,Predicted
22/4/2021,1325156.738,IL,Predicted
23/4/2021,1327588.354,IL,Predicted
24/4/2021,1330019.971,IL,Predicted
25/4/2021,1332451.587,IL,Predicted
26/4/2021,1334883.203,IL,Predicted
27/4/2021,1337314.819,IL,Predicted
28/4/2021,1339746.436,IL,Predicted
29/4/2021,1342178.052,IL,Predicted
30/4/2021,1344609.668,IL,Predicted
1/5/2021,1347041.284,IL,Predicted
2/5/2021,1349472.9,IL,Predicted
3/5/2021,1351904.517,IL,Predicted
4/5/2021,1354336.133,IL,Predicted
5/5/2021,1356767.749,IL,Predicted
6/5/2021,1359199.365,IL,Predicted
7/5/2021,1361630.982,IL,Predicted
8/5/2021,1364062.598,IL,Predicted
9/5/2021,1366494.214,IL,Predicted
10/5/2021,1368925.83,IL,Predicted
11/5/2021,1371357.446,IL,Predicted
12/5/2021,1373789.063,IL,Predicted
13/5/2021,1376220.679,IL,Predicted
14/5/2021,1378652.295,IL,Predicted
15/5/2021,1381083.911,IL,Predicted
16/5/2021,1383515.528,IL,Predicted
17/5/2021,1385947.144,IL,Predicted
18/5/2021,1388378.76,IL,Predicted
19/5/2021,1390810.376,IL,Predicted
20/5/2021,1393241.992,IL,Predicted
21/5/2021,1395673.609,IL,Predicted
22/5/2021,1398105.225,IL,Predicted
23/5/2021,1400536.841,IL,Predicted
24/5/2021,1402968.457,IL,Predicted
25/5/2021,1405400.073,IL,Predicted
26/5/2021,1407831.69,IL,Predicted
27/5/2021,1410263.306,IL,Predicted
28/5/2021,1412694.922,IL,Predicted
29/5/2021,1415126.538,IL,Predicted
30/5/2021,1417558.155,IL,Predicted
31/5/2021,1419989.771,IL,Predicted
1/6/2021,1422421.387,IL,Predicted
2/6/2021,1424853.003,IL,Predicted
3/6/2021,1427284.619,IL,Predicted
4/6/2021,1429716.236,IL,Predicted
5/6/2021,1432147.852,IL,Predicted
6/6/2021,1434579.468,IL,Predicted
7/6/2021,1437011.084,IL,Predicted
8/6/2021,1439442.701,IL,Predicted
9/6/2021,1441874.317,IL,Predicted
10/6/2021,1444305.933,IL,Predicted
11/6/2021,1446737.549,IL,Predicted
12/6/2021,1449169.165,IL,Predicted
13/6/2021,1451600.782,IL,Predicted
14/6/2021,1454032.398,IL,Predicted
15/6/2021,1456464.014,IL,Predicted
16/6/2021,1458895.63,IL,Predicted
17/6/2021,1461327.247,IL,Predicted
18/6/2021,1463758.863,IL,Predicted
19/6/2021,1466190.479,IL,Predicted
20/6/2021,1468622.095,IL,Predicted
21/6/2021,1471053.711,IL,Predicted
22/6/2021,1473485.328,IL,Predicted
23/6/2021,1475916.944,IL,Predicted
24/6/2021,1478348.56,IL,Predicted
25/6/2021,1480780.176,IL,Predicted
26/6/2021,1483211.793,IL,Predicted
27/6/2021,1485643.409,IL,Predicted
28/6/2021,1488075.025,IL,Predicted
29/6/2021,1490506.641,IL,Predicted
30/6/2021,1492938.257,IL,Predicted
1/7/2021,1495369.874,IL,Predicted
2/7/2021,1497801.49,IL,Predicted
3/7/2021,1500233.106,IL,Predicted
4/7/2021,1502664.722,IL,Predicted
5/7/2021,1505096.339,IL,Predicted
6/7/2021,1507527.955,IL,Predicted
7/7/2021,1509959.571,IL,Predicted
8/7/2021,1512391.187,IL,Predicted
9/7/2021,1514822.803,IL,Predicted
10/7/2021,1517254.42,IL,Predicted
11/7/2021,1519686.036,IL,Predicted
12/7/2021,1522117.652,IL,Predicted
13/7/2021,1524549.268,IL,Predicted
14/7/2021,1526980.884,IL,Predicted
15/7/2021,1529412.501,IL,Predicted
16/7/2021,1531844.117,IL,Predicted
17/7/2021,1534275.733,IL,Predicted
18/7/2021,1536707.349,IL,Predicted
19/7/2021,1539138.966,IL,Predicted
20/7/2021,1541570.582,IL,Predicted
21/7/2021,1544002.198,IL,Predicted
22/7/2021,1546433.814,IL,Predicted
23/7/2021,1548865.43,IL,Predicted
24/7/2021,1551297.047,IL,Predicted
25/7/2021,1553728.663,IL,Predicted
26/7/2021,1556160.279,IL,Predicted
27/7/2021,1558591.895,IL,Predicted
28/7/2021,1561023.512,IL,Predicted
29/7/2021,1563455.128,IL,Predicted
30/7/2021,1565886.744,IL,Predicted
31/7/2021,1568318.36,IL,Predicted
1/8/2021,1570749.976,IL,Predicted
2/8/2021,1573181.593,IL,Predicted
3/8/2021,1575613.209,IL,Predicted
4/8/2021,1578044.825,IL,Predicted
5/8/2021,1580476.441,IL,Predicted
6/8/2021,1582908.058,IL,Predicted
7/8/2021,1585339.674,IL,Predicted
8/8/2021,1587771.29,IL,Predicted
9/8/2021,1590202.906,IL,Predicted
10/8/2021,1592634.522,IL,Predicted
11/8/2021,1595066.139,IL,Predicted
12/8/2021,1597497.755,IL,Predicted
13/8/2021,1599929.371,IL,Predicted
14/8/2021,1602360.987,IL,Predicted
15/8/2021,1604792.604,IL,Predicted
16/8/2021,1607224.22,IL,Predicted
17/8/2021,1609655.836,IL,Predicted
18/8/2021,1612087.452,IL,Predicted
19/8/2021,1614519.068,IL,Predicted
20/8/2021,1616950.685,IL,Predicted
21/8/2021,1619382.301,IL,Predicted
22/8/2021,1621813.917,IL,Predicted
23/8/2021,1624245.533,IL,Predicted
24/8/2021,1626677.15,IL,Predicted
25/8/2021,1629108.766,IL,Predicted
26/8/2021,1631540.382,IL,Predicted
27/8/2021,1633971.998,IL,Predicted
28/8/2021,1636403.614,IL,Predicted
29/8/2021,1638835.231,IL,Predicted
30/8/2021,1641266.847,IL,Predicted
31/8/2021,1643698.463,IL,Predicted
1/9/2021,1646130.079,IL,Predicted
2/9/2021,1648561.695,IL,Predicted
3/9/2021,1650993.312,IL,Predicted
4/9/2021,1653424.928,IL,Predicted
5/9/2021,1655856.544,IL,Predicted
6/9/2021,1658288.16,IL,Predicted
7/9/2021,1660719.777,IL,Predicted
8/9/2021,1663151.393,IL,Predicted
9/9/2021,1665583.009,IL,Predicted
10/9/2021,1668014.625,IL,Predicted
11/9/2021,1670446.241,IL,Predicted
12/9/2021,1672877.858,IL,Predicted
13/9/2021,1675309.474,IL,Predicted
14/9/2021,1677741.09,IL,Predicted
15/9/2021,1680172.706,IL,Predicted
16/9/2021,1682604.323,IL,Predicted
17/9/2021,1685035.939,IL,Predicted
18/9/2021,1687467.555,IL,Predicted
19/9/2021,1689899.171,IL,Predicted
20/9/2021,1692330.787,IL,Predicted
21/9/2021,1694762.404,IL,Predicted
22/9/2021,1697194.02,IL,Predicted
23/9/2021,1699625.636,IL,Predicted
24/9/2021,1702057.252,IL,Predicted
25/9/2021,1704488.869,IL,Predicted
26/9/2021,1706920.485,IL,Predicted
27/9/2021,1709352.101,IL,Predicted
28/9/2021,1711783.717,IL,Predicted
29/9/2021,1714215.333,IL,Predicted
30/9/2021,1716646.95,IL,Predicted
1/10/2021,1719078.566,IL,Predicted
2/10/2021,1721510.182,IL,Predicted
3/10/2021,1723941.798,IL,Predicted
4/10/2021,1726373.415,IL,Predicted
5/10/2021,1728805.031,IL,Predicted
6/10/2021,1731236.647,IL,Predicted
7/10/2021,1733668.263,IL,Predicted
8/10/2021,1736099.879,IL,Predicted
9/10/2021,1738531.496,IL,Predicted
10/10/2021,1740963.112,IL,Predicted
11/10/2021,1743394.728,IL,Predicted
12/10/2021,1745826.344,IL,Predicted
13/10/2021,1748257.961,IL,Predicted
14/10/2021,1750689.577,IL,Predicted
15/10/2021,1753121.193,IL,Predicted
16/10/2021,1755552.809,IL,Predicted
17/10/2021,1757984.425,IL,Predicted
18/10/2021,1760416.042,IL,Predicted
19/10/2021,1762847.658,IL,Predicted
20/10/2021,1765279.274,IL,Predicted
21/10/2021,1767710.89,IL,Predicted
22/10/2021,1770142.506,IL,Predicted
23/10/2021,1772574.123,IL,Predicted
24/10/2021,1775005.739,IL,Predicted
25/10/2021,1777437.355,IL,Predicted
26/10/2021,1779868.971,IL,Predicted
27/10/2021,1782300.588,IL,Predicted
28/10/2021,1784732.204,IL,Predicted
29/10/2021,1787163.82,IL,Predicted
30/10/2021,1789595.436,IL,Predicted
31/10/2021,1792027.052,IL,Predicted
1/11/2021,1794458.669,IL,Predicted
2/11/2021,1796890.285,IL,Predicted
3/11/2021,1799321.901,IL,Predicted
4/11/2021,1801753.517,IL,Predicted
5/11/2021,1804185.134,IL,Predicted
6/11/2021,1806616.75,IL,Predicted
7/11/2021,1809048.366,IL,Predicted
8/11/2021,1811479.982,IL,Predicted
9/11/2021,1813911.598,IL,Predicted
10/11/2021,1816343.215,IL,Predicted
11/11/2021,1818774.831,IL,Predicted
12/11/2021,1821206.447,IL,Predicted
13/11/2021,1823638.063,IL,Predicted
14/11/2021,1826069.68,IL,Predicted
15/11/2021,1828501.296,IL,Predicted
16/11/2021,1830932.912,IL,Predicted
17/11/2021,1833364.528,IL,Predicted
18/11/2021,1835796.144,IL,Predicted
19/11/2021,1838227.761,IL,Predicted
20/11/2021,1840659.377,IL,Predicted
21/11/2021,1843090.993,IL,Predicted
22/11/2021,1845522.609,IL,Predicted
23/11/2021,1847954.226,IL,Predicted
24/11/2021,1850385.842,IL,Predicted
25/11/2021,1852817.458,IL,Predicted
26/11/2021,1855249.074,IL,Predicted
27/11/2021,1857680.69,IL,Predicted
28/11/2021,1860112.307,IL,Predicted
29/11/2021,1862543.923,IL,Predicted
30/11/2021,1864975.539,IL,Predicted
1/12/2021,1867407.155,IL,Predicted
2/12/2021,1869838.772,IL,Predicted
3/12/2021,1872270.388,IL,Predicted
4/12/2021,1874702.004,IL,Predicted
5/12/2021,1877133.62,IL,Predicted
6/12/2021,1879565.236,IL,Predicted
7/12/2021,1881996.853,IL,Predicted
8/12/2021,1884428.469,IL,Predicted
9/12/2021,1886860.085,IL,Predicted
10/12/2021,1889291.701,IL,Predicted
11/12/2021,1891723.317,IL,Predicted
12/12/2021,1894154.934,IL,Predicted
13/12/2021,1896586.55,IL,Predicted
14/12/2021,1899018.166,IL,Predicted
15/12/2021,1901449.782,IL,Predicted
16/12/2021,1903881.399,IL,Predicted
17/12/2021,1906313.015,IL,Predicted
18/12/2021,1908744.631,IL,Predicted
19/12/2021,1911176.247,IL,Predicted
20/12/2021,1913607.863,IL,Predicted
21/12/2021,1916039.48,IL,Predicted
22/12/2021,1918471.096,IL,Predicted
23/12/2021,1920902.712,IL,Predicted
24/12/2021,1923334.328,IL,Predicted
25/12/2021,1925765.945,IL,Predicted
26/12/2021,1928197.561,IL,Predicted
27/12/2021,1930629.177,IL,Predicted
28/12/2021,1933060.793,IL,Predicted
29/12/2021,1935492.409,IL,Predicted
30/12/2021,1937924.026,IL,Predicted
31/12/2021,1940355.642,IL,Predicted
27/2/2020,0,IN,Historical
28/2/2020,0,IN,Historical
29/2/2020,0,IN,Historical
1/3/2020,0,IN,Historical
2/3/2020,0,IN,Historical
3/3/2020,0,IN,Historical
4/3/2020,0,IN,Historical
5/3/2020,0,IN,Historical
6/3/2020,1,IN,Historical
7/3/2020,1,IN,Historical
8/3/2020,2,IN,Historical
9/3/2020,2,IN,Historical
10/3/2020,6,IN,Historical
11/3/2020,10,IN,Historical
12/3/2020,12,IN,Historical
13/3/2020,12,IN,Historical
14/3/2020,15,IN,Historical
15/3/2020,19,IN,Historical
16/3/2020,24,IN,Historical
17/3/2020,30,IN,Historical
18/3/2020,39,IN,Historical
19/3/2020,56,IN,Historical
20/3/2020,79,IN,Historical
21/3/2020,126,IN,Historical
22/3/2020,201,IN,Historical
23/3/2020,259,IN,Historical
24/3/2020,365,IN,Historical
25/3/2020,477,IN,Historical
26/3/2020,645,IN,Historical
27/3/2020,981,IN,Historical
28/3/2020,1232,IN,Historical
29/3/2020,1514,IN,Historical
30/3/2020,1786,IN,Historical
31/3/2020,2159,IN,Historical
1/4/2020,2565,IN,Historical
2/4/2020,3039,IN,Historical
3/4/2020,3437,IN,Historical
4/4/2020,3953,IN,Historical
5/4/2020,4411,IN,Historical
6/4/2020,4944,IN,Historical
7/4/2020,5507,IN,Historical
8/4/2020,5943,IN,Historical
9/4/2020,6351,IN,Historical
10/4/2020,6907,IN,Historical
11/4/2020,7435,IN,Historical
12/4/2020,7928,IN,Historical
13/4/2020,8236,IN,Historical
14/4/2020,8527,IN,Historical
15/4/2020,8955,IN,Historical
16/4/2020,9542,IN,Historical
17/4/2020,10154,IN,Historical
18/4/2020,10641,IN,Historical
19/4/2020,11210,IN,Historical
20/4/2020,11686,IN,Historical
21/4/2020,12097,IN,Historical
22/4/2020,12438,IN,Historical
23/4/2020,13039,IN,Historical
24/4/2020,13680,IN,Historical
25/4/2020,14395,IN,Historical
26/4/2020,15012,IN,Historical
27/4/2020,15961,IN,Historical
28/4/2020,16588,IN,Historical
29/4/2020,17182,IN,Historical
30/4/2020,17835,IN,Historical
1/5/2020,18630,IN,Historical
2/5/2020,19295,IN,Historical
3/5/2020,19933,IN,Historical
4/5/2020,20507,IN,Historical
5/5/2020,21033,IN,Historical
6/5/2020,21870,IN,Historical
7/5/2020,22503,IN,Historical
8/5/2020,23146,IN,Historical
9/5/2020,23732,IN,Historical
10/5/2020,24126,IN,Historical
11/5/2020,24627,IN,Historical
12/5/2020,25127,IN,Historical
13/5/2020,25473,IN,Historical
14/5/2020,26053,IN,Historical
15/5/2020,26655,IN,Historical
16/5/2020,27280,IN,Historical
17/5/2020,27778,IN,Historical
18/5/2020,28255,IN,Historical
19/5/2020,28705,IN,Historical
20/5/2020,29274,IN,Historical
21/5/2020,29936,IN,Historical
22/5/2020,30409,IN,Historical
23/5/2020,30901,IN,Historical
24/5/2020,31376,IN,Historical
25/5/2020,31715,IN,Historical
26/5/2020,32078,IN,Historical
27/5/2020,32437,IN,Historical
28/5/2020,33068,IN,Historical
29/5/2020,33558,IN,Historical
30/5/2020,34211,IN,Historical
31/5/2020,34574,IN,Historical
1/6/2020,34830,IN,Historical
2/6/2020,35237,IN,Historical
3/6/2020,35712,IN,Historical
4/6/2020,36096,IN,Historical
5/6/2020,36578,IN,Historical
6/6/2020,36997,IN,Historical
7/6/2020,37397,IN,Historical
8/6/2020,37623,IN,Historical
9/6/2020,38033,IN,Historical
10/6/2020,38337,IN,Historical
11/6/2020,38748,IN,Historical
12/6/2020,39146,IN,Historical
13/6/2020,39543,IN,Historical
14/6/2020,39909,IN,Historical
15/6/2020,40430,IN,Historical
16/6/2020,40786,IN,Historical
17/6/2020,41013,IN,Historical
18/6/2020,41438,IN,Historical
19/6/2020,41746,IN,Historical
20/6/2020,42061,IN,Historical
21/6/2020,42423,IN,Historical
22/6/2020,42633,IN,Historical
23/6/2020,42871,IN,Historical
24/6/2020,43140,IN,Historical
25/6/2020,43655,IN,Historical
26/6/2020,44140,IN,Historical
27/6/2020,44575,IN,Historical
28/6/2020,44930,IN,Historical
29/6/2020,45228,IN,Historical
30/6/2020,45594,IN,Historical
1/7/2020,45952,IN,Historical
2/7/2020,46387,IN,Historical
3/7/2020,46915,IN,Historical
4/7/2020,47432,IN,Historical
5/7/2020,48008,IN,Historical
6/7/2020,48331,IN,Historical
7/7/2020,48626,IN,Historical
8/7/2020,49063,IN,Historical
9/7/2020,49575,IN,Historical
10/7/2020,50300,IN,Historical
11/7/2020,51079,IN,Historical
12/7/2020,51612,IN,Historical
13/7/2020,52037,IN,Historical
14/7/2020,52685,IN,Historical
15/7/2020,53370,IN,Historical
16/7/2020,54080,IN,Historical
17/7/2020,54813,IN,Historical
18/7/2020,55654,IN,Historical
19/7/2020,56571,IN,Historical
20/7/2020,57206,IN,Historical
21/7/2020,57916,IN,Historical
22/7/2020,58673,IN,Historical
23/7/2020,59602,IN,Historical
24/7/2020,60598,IN,Historical
25/7/2020,61520,IN,Historical
26/7/2020,62372,IN,Historical
27/7/2020,62907,IN,Historical
28/7/2020,63678,IN,Historical
29/7/2020,64299,IN,Historical
30/7/2020,65253,IN,Historical
31/7/2020,66154,IN,Historical
1/8/2020,67122,IN,Historical
2/8/2020,67857,IN,Historical
3/8/2020,68433,IN,Historical
4/8/2020,69255,IN,Historical
5/8/2020,69975,IN,Historical
6/8/2020,71015,IN,Historical
7/8/2020,72254,IN,Historical
8/8/2020,73287,IN,Historical
9/8/2020,74328,IN,Historical
10/8/2020,74992,IN,Historical
11/8/2020,75862,IN,Historical
12/8/2020,76522,IN,Historical
13/8/2020,77565,IN,Historical
14/8/2020,78632,IN,Historical
15/8/2020,79676,IN,Historical
16/8/2020,80415,IN,Historical
17/8/2020,81006,IN,Historical
18/8/2020,81847,IN,Historical
19/8/2020,82336,IN,Historical
20/8/2020,83277,IN,Historical
21/8/2020,84317,IN,Historical
22/8/2020,85317,IN,Historical
23/8/2020,85932,IN,Historical
24/8/2020,87592,IN,Historical
25/8/2020,88421,IN,Historical
26/8/2020,89359,IN,Historical
27/8/2020,90504,IN,Historical
28/8/2020,91313,IN,Historical
29/8/2020,92434,IN,Historical
30/8/2020,93313,IN,Historical
31/8/2020,94196,IN,Historical
1/9/2020,94891,IN,Historical
2/9/2020,95750,IN,Historical
3/9/2020,96854,IN,Historical
4/9/2020,97884,IN,Historical
5/9/2020,98961,IN,Historical
6/9/2020,99804,IN,Historical
7/9/2020,100394,IN,Historical
8/9/2020,100780,IN,Historical
9/9/2020,101485,IN,Historical
10/9/2020,102243,IN,Historical
11/9/2020,103505,IN,Historical
12/9/2020,104561,IN,Historical
13/9/2020,105804,IN,Historical
14/9/2020,106540,IN,Historical
15/9/2020,107229,IN,Historical
16/9/2020,107809,IN,Historical
17/9/2020,108646,IN,Historical
18/9/2020,109683,IN,Historical
19/9/2020,110759,IN,Historical
20/9/2020,111505,IN,Historical
21/9/2020,112027,IN,Historical
22/9/2020,112626,IN,Historical
23/9/2020,113337,IN,Historical
24/9/2020,114236,IN,Historical
25/9/2020,115407,IN,Historical
26/9/2020,116549,IN,Historical
27/9/2020,117450,IN,Historical
28/9/2020,118322,IN,Historical
29/9/2020,119066,IN,Historical
30/9/2020,120019,IN,Historical
1/10/2020,121176,IN,Historical
2/10/2020,122640,IN,Historical
3/10/2020,124059,IN,Historical
4/10/2020,125146,IN,Historical
5/10/2020,125976,IN,Historical
6/10/2020,126946,IN,Historical
7/10/2020,128227,IN,Historical
8/10/2020,129677,IN,Historical
9/10/2020,131493,IN,Historical
10/10/2020,133411,IN,Historical
11/10/2020,134981,IN,Historical
12/10/2020,136555,IN,Historical
13/10/2020,138104,IN,Historical
14/10/2020,139269,IN,Historical
15/10/2020,141212,IN,Historical
16/10/2020,143495,IN,Historical
17/10/2020,145977,IN,Historical
18/10/2020,147582,IN,Historical
19/10/2020,149166,IN,Historical
20/10/2020,150664,IN,Historical
21/10/2020,152396,IN,Historical
22/10/2020,155246,IN,Historical
23/10/2020,157713,IN,Historical
24/10/2020,160454,IN,Historical
25/10/2020,162607,IN,Historical
26/10/2020,164581,IN,Historical
27/10/2020,166564,IN,Historical
28/10/2020,169112,IN,Historical
29/10/2020,172730,IN,Historical
30/10/2020,175893,IN,Historical
31/10/2020,179358,IN,Historical
1/11/2020,182108,IN,Historical
2/11/2020,185185,IN,Historical
3/11/2020,188066,IN,Historical
4/11/2020,191764,IN,Historical
5/11/2020,196176,IN,Historical
6/11/2020,200823,IN,Historical
7/11/2020,205722,IN,Historical
8/11/2020,210374,IN,Historical
9/11/2020,214509,IN,Historical
10/11/2020,219338,IN,Historical
11/11/2020,224374,IN,Historical
12/11/2020,230965,IN,Historical
13/11/2020,236565,IN,Historical
14/11/2020,244887,IN,Historical
15/11/2020,251597,IN,Historical
16/11/2020,256744,IN,Historical
17/11/2020,262207,IN,Historical
18/11/2020,268222,IN,Historical
19/11/2020,275503,IN,Historical
20/11/2020,282311,IN,Historical
21/11/2020,289183,IN,Historical
22/11/2020,295357,IN,Historical
23/11/2020,300913,IN,Historical
24/11/2020,306538,IN,Historical
25/11/2020,312521,IN,Historical
26/11/2020,318894,IN,Historical
27/11/2020,324537,IN,Historical
28/11/2020,329008,IN,Historical
29/11/2020,333312,IN,Historical
30/11/2020,338977,IN,Historical
1/12/2020,344373,IN,Historical
2/12/2020,350970,IN,Historical
3/12/2020,359430,IN,Historical
4/12/2020,367329,IN,Historical
5/12/2020,375019,IN,Historical
6/12/2020,381617,IN,Historical
7/12/2020,387278,IN,Historical
8/12/2020,392663,IN,Historical
9/12/2020,398417,IN,Historical
10/12/2020,404935,IN,Historical
11/12/2020,412135,IN,Historical
12/12/2020,419536,IN,Historical
13/12/2020,425434,IN,Historical
14/12/2020,430401,IN,Historical
15/12/2020,434642,IN,Historical
16/12/2020,440850,IN,Historical
17/12/2020,447190,IN,Historical
18/12/2020,453139,IN,Historical
19/12/2020,457871,IN,Historical
